,0,1,2,3,4,5,6,7
871,8.4,No tiene datos,Victoria Lea Rudd,Victoria Lea Rudd,No tiene datos,No tiene datos,Age Is Just a Word,tt1606351
872,No tiene datos,No tiene datos,Ross Birkbeck,"Ross Birkbeck, Andrew Shepherd","A filmmaker manipulates a struggling young actor, pushing their project into dangerous territory as they try to make the perfect film.",90,Showreel,tt1606667
873,6.2,No tiene datos,Marcus H. Rosenmüller,"Ursula Gruber, Georg Gruber",A look at a Bavarian commune of the Indian Bhagwan cult.,110,Sommer in Orange,tt1608334
874,7.0,60,Michael Pavone,Michael Pavone,"In 1965, 13 y.o. paperboy Andy's paired up with a geek on a project in the popular junior high teacher's class. Andy learns and grows from it.",101,That's What I Am,tt1606180
875,7.1,No tiene datos,Tom McCarthy,"Tom Mc, Carthy",A struggling lawyer and volunteer wrestling coach's chicanery comes back to haunt him when the teenage grandson of the client he has double-crossed comes into his life.,106,Win Win (Ganamos todos),tt1606392
876,6.4,No tiene datos,Pia Strietmann,"Lea Schmidbauer, Pia Strietmann","When novelist Andrea Dewenter dies in a car accident, the lives of her husband Christian, grown-up son Lars, and adolescent daughter Elaine go off the rails. For all three, the few days between Andrea's sudden death and her funeral turn into an emotional roller coaster that eventually shows them the virtue of being a family.",95,Tage die bleiben,tt1609483
877,4.6,No tiene datos,Alexander Grigorenko,Alexander Grigorenko,"On the brink of adulthood, two lifelong friends are forced to reconcile their homosexual love for one another with their evangelical Christian upbringing.",103,A Heaven for Queers,tt1608338
878,3.4,No tiene datos,Fredrik Boklund,"Stig Cederholm, Henrik Dorsin, Rikard Ulvshammar",A man from Småland finds oil in his backyard.,89,Åsa-Nisse - Wälkom to Knohult,tt1609808
879,6.3,No tiene datos,Ole Christian Madsen,Ole Christian Madsen,"Christian's wife leaves him for a top Argentinian soccer player. After 11 months of drinking his wine-store stock, he flies to Buenos Aires with his 16-year-old son Oscar after receiving divorce papers. Will he get his wife back?",99,Noche de vino y copas,tt1609492
880,5.8,36,Rocky Powell,Juddy Talt,"When a male neurotic best-selling author on love finds his fiancÃ© with another man, he's sent into a tailspin reflecting on his numerous romantic failures only to find hope again with a quirky antiquarian bookseller",100,Language of a Broken Heart,tt1609488
881,5.5,11,Derek Lindeman,Faith Brody,"Chosen by the man himself, the Kevin Smith Movie Club presents Miss December. Fear strikes Philadelphia when a serial killer begins to monthly stalk and butcher one female victim to add to his calender.",99,Calendar Girl,tt1611816
882,6.7,No tiene datos,Jonathan Cenzual Burley,Jonathan Cenzual Burley,"A magic realism tale of two brothers who meet for the first time on the way to their father's funeral, who they never knew. A journey where memories are mixed with dreams, and death is just another character.",78,El alma de las moscas,tt1612305
883,4.6,0,Gale Edwards,Julie Kincade,A young aspiring rock guitarist is forced to become the musical director of the local marching band when his father is hit by a bus just four weeks before a major competition.,91,A Heartbeat Away,tt1612793
884,5.8,No tiene datos,Elliot Diviney,Elliot Diviney,"A group of students at a liberal arts college in Minneapolis is faced with expulsion if their final papers in philosophy class are not satisfactory. As a result, the inept group of friends decides to experiment with a series of illicit drugs, in an effort to expand their cognitive horizons and help them better understand some of the mind-bending concepts of the course... Leer todo",90,Potpourri,tt1613874
885,5.5,No tiene datos,Jesse Baget,Jesse Baget,"Leroy Lowe, grand dragon of the Texas Ku Klux Klan confronts everything he's been taught to hate when he's sentenced to three years of hard labor on a prison work farm, where Warden Merville, dead set on rehabilitating Leroy, chooses Emilio, a Hispanic field worker imprisoned for fighting for labor rights, to be his cell-mate. Leroy, confined in a small cell with the ... Leer todo",85,Cellmates,tt1615480
886,4.4,No tiene datos,Mike Mitchell,Jonathan Aibel,"Jugando a bordo de un crucero, las ardillas caen accidentalmente por la borda y acaban abandonadas en un paraíso tropical. Descubren que su nuevo territorio no está tan desierto como parece.",87,Alvin y las ardillas 3,tt1615918
887,6.5,No tiene datos,Javier Colinas,Luis Arrieta,Un chico solitario no quiere vivir más hasta que conoce a una chica que le hace sentir el actor estrella de su familia.,107,Los inadaptados,tt1616108
888,5.9,No tiene datos,Colm O'Murchu,Paul Condoleon,"Come and join in all the fun in this quirky Aussie comedy about a group of good buddies on their last day of University together. Blake, Lloyd, Vinnie, and Ricardo have to deal with an assortment of challenges that are thrown in their way, such as final exams, college pranks, attack dogs, rivalries and, of course, girl troubles. Lloyd suspects Blake of making a move o... Leer todo",83,Dealing with Destiny,tt1616084
889,7.8,No tiene datos,Roberto F. Canuto,Roberto F. Canuto,"The story follows three family members (mother, daughter and son) as they try to survive their loneliness and obsessions by going through different sexual experiences and relationships with a prostitute.",82,Desire Street,tt1617083
890,No tiene datos,No tiene datos,Michael Angelo,Michael Angelo,"""NEW YORK"" has SEX AND THE CITY, but ""ATLANTA"" has SINGLE IN THE ATL . This movie will take you on a journey through the lives of Storm Brooks, Chase Stallone, and Ed Jones. Step into their world to witness their antics, mishaps, and experiences that they encounter while living as single men in the ATL.",106,Single in the ATL,tt1617654
891,7.8,88,Sean Hackett,Sean Hackett,"Homecoming is the story of Estelle Szymanski, an Army medic in search of fun while on leave in her hometown of Celebration, Florida. With her directionless yet noble friends tagging along, she reveals hidden fears about her lonely mother and finds more than she expected from her homecoming celebrations.",No tiene datos,Homecoming,tt1618376
892,4.7,No tiene datos,Nancy Criss,Jake Helgren,"When an ambitious, serious-minded talent manager is forced to attend a wilderness therapy retreat weekend to save his disastrous, Hollywood-starlet client's career, he has no clue he is about to fall unexpectedly head over heels for her new, awkward, fun-loving life-coach.",101,Finding Mr. Wright,tt1619281
893,5.3,39,Josh Stolberg,Josh Stolberg,"A comedy that follows nine very different couples on the night they conceive, showing that sex can sometimes be more neurotic than erotic.",88,Conception,tt1619277
894,6.1,No tiene datos,Ruben Fleischer,Michael Diliberti,"Dos delincuentes novatos secuestran a un repartidor de pizzas, le colocan una bomba en el pecho y le informan de que tiene pocas horas para robar un banco, o si no...",83,30 minutos o menos,tt1622547
895,7.2,No tiene datos,John Gonzales,"John Gonzales, Mike Hatton, Matthew C. Temple","L.A. Paranormal follows the ups and downs of a Los Angeles-based team of paranormal investigators. The group is led by second generation ghost hunter and skeptic Vince Norton. He is aided by Max Rutledge, his neurotic best friend and old college roommate. Also on board are metaphysicist and consultant Elliott Szpigiel, the team's technical wizard, and playboy medium J... Leer todo",99,L.A. Paranormal,tt1621445
896,6.4,74,Robbie Pickering,Robbie Pickering,"Having discovered that her dying husband has an illegitimate child living in Florida, a devout Christian housewife leaves her sheltered world on a mission to reunite father and son.",90,Natural Selection,tt1621426
897,6.0,No tiene datos,Julianne Celeste,Douglas Neff,"When a company is desperate to stay alive, sometimes 'Desperate' is exactly what they get.",90,Into the Game,tt1621805
898,5.8,No tiene datos,Sam Borowski,"Larry Delrose, Tom Hass","Three friends - aided by one of the residents - start a night club in a retirement home, after taking a job there working the night shift to put themselves through USC.",95,Night Club,tt1623280
899,5.5,50,Sam Neave,Sam Neave,"A love triangle - shot in two single 45 minute takes set eighteen months apart: the first over a sunset, the second a sunrise.",81,Almost in Love,tt1622563
900,5.3,No tiene datos,Vincent Kok,Joyce Chan,"In ancient China, a husband and wife, both of them retired superheroes, contend with the high cost of living, infertility, and other contemporary life issues.",100,San kei hap lui,tt1623759
901,6.3,80,Jason Reitman,Diablo Cody,"Poco después de su divorcio, una escritora de ficción regresa a su casa en la pequeña ciudad de Minnesota, buscando reavivar un romance con su ex-novio, que ahora está felizmente casado y tiene una hija recién nacida.",94,Young Adult,tt1625346
902,3.8,8,Penelope Spheeris,Jason Nutt,An engaged guy is forced by his future father-in-law to take a side job moonlighting as an exotic dancer in order to pay extravagant wedding neither of them can afford.,85,Balls to the Wall,tt1626135
903,6.8,No tiene datos,Jonathan Newman,Jonathan Newman,"Nos cuenta la historia de un matrimonio cuyo hijo de cinco años fallece. Pasado un tiempo, intentan recuperarse de semejante trauma adoptando a un niño.",90,Hogar de acogida,tt1629443
904,6.6,No tiene datos,Kresten Vestbjerg Andersen,"Thorbjørn Christoffersen, Kresten Vestbjerg Andersen, Philip Einstein Lipski","Los 100 Hijos Bárbaros de Krull son atacados por una fuerza superior y capturados. Depende del joven, débil pero inteligente Ronal liberarlos.",89,Ronal Barbaren,tt1629374
905,5.5,No tiene datos,Ana Katz,"Ana Katz, Daniel Katz",Los Marziano reconstructs the opportunity for a reunion of two brothers after a long period of separation. It is a story that - with deep intelligence and a comedic sensibility - deals with the universe of family relations.,82,Los Marziano,tt1629736
906,7.1,No tiene datos,Yasemin Samdereli,"Yasemin Samdereli, Nesrin Samdereli",The story of three generations of a Turkish immigrant family.,101,Almanya,tt1630027
907,5.3,No tiene datos,Parvin Dabas,Parvin Dabas,The son of a politician is abducted. The kidnappers play a dangerous double game to support activists against land grabbing by the Government.,119,Sahi Dhandhe Galat Bande,tt1630282
908,6.1,No tiene datos,Paolo Genovese,Paolo Genovese,"Twenty years ago, while they were 12th grade students, Giorgio, Lorenzo, Piero, Luisa, Virgilio and Francesca were a high-spirited band. Then they graduated, integrated themselves into society and lost track of one another. One day they receive a letter from the Ministry of Education: because of a formal error, they must retake the exam. With the initial shock now pas... Leer todo",108,Inmaduros,tt1630637
909,6.6,No tiene datos,Dan Brennan,Dan Brennan,"About a single Mom who moonlights as a contract killer. Maggie Marvel must balance career and family, murder and math homework. She is pushed into this dangerous world... only to find out she is very good at it.",90,Maggie Marvel,tt1631359
910,6.0,No tiene datos,Xiaolu Guo,Xiaolu Guo,"A mysterious Chinese peasant woman one day claims she has seen a UFO, from that day the world turns to upside down. The film is a metaphoric political satire on post-Mao era China.",110,UFO in Her Eyes,tt1632728
911,6.5,No tiene datos,Will Gluck,Keith Merryman,Un chico y una chica deciden llevar su amistad al siguiente nivel pero sin convertirse en pareja. Pronto descubren que el sexo conlleva complicaciones.,109,Con derecho a roce,tt1632708
912,6.1,No tiene datos,Ryûichi Honda,Shirô Maeda,"Although Nobuyoshi and Saki just got married and moved into a new apartment, their relationship still lacks spark. Things start to change as they meet a weird fortune-teller who also happens to operate tours to hell. Without further ado the young couple books a honeymoon trip which takes them to the most bizarre, colorful and fun vision of hell you could ever dream of... Leer todo",121,Ôki-ke no tanoshii ryokô: Shinkon jigoku-hen,tt1632577
913,3.4,36,Andy Thompson,"Pete Benson, Tim Major, Andy Thompson","Kill Keith: Volume 1. Keith 'Cheggers' Chegwin is a household name and has been at the top of his game for nearly 40 years. He's an all round entertainer and has lived with us via our TV screens on Swap Shop as kids through to GMTV as parents. He is undoubtedly a national treasure, and for nearly four decades has been much loved by viewers young and old. The year is 2... Leer todo",93,Kill Keith,tt1634141
