,0,1,2,3,4,5,6,7
466,6.1,No tiene datos,Stanley Tong,Stanley Tong,"El arqueólogo Jack sigue teniendo sueños recurrentes de una vida pasada, donde es el gran general Meng Yi, quien juró proteger a una princesa coreana llamada Ok-Soo. Jack decide ir a investigar todo con su amigo William.",122,El mito,tt0365847
467,6.3,No tiene datos,Guy Ritchie,Luc Besson,El jugador de cartas Jake Green entra en una partida con consecuencias potencialmente mortales.,111,Revolver de Guy Ritchie,tt0365686
468,2.7,No tiene datos,Dustin Rikert,"Jeff Wright, Robert Yap",A sexy and lethal female mercenary takes on an international syndicate of weapons smugglers run by the Russian Mafia.,90,Lethal,tt0366711
469,7.7,No tiene datos,Darko Mitrevski,Darko Mitrevski,"A Macedonian military deserter and his Italian blood-brother are searching for a dead grandmother wrapped up in a stolen carpet, all over the Balkan's criminal underworld.",89,Bal-Kan-Kan,tt0369258
470,3.8,No tiene datos,Bobby Guions,Bobby Guions,"Mark is a young assassin hired to take out members of a large drug syndicate. But, he bumps into a mysterious woman and falls for her. Instead of just doing his job Mark throws caution into the wind and breaks all the rules of an assassin to meet her. Now, he finds himself caught between love and a group of assassins hired to take him out.",90,Dinner with an Assassin,tt0369366
471,2.4,1,Uwe Boll,Elan Mastai,Un detective de lo paranormal desentraña lentamente sucesos misteriosos con resultados mortales.,99,Alone in the Dark,tt0369226
472,5.3,No tiene datos,Shin Togashi,"Hiroshi SaitôKôta Yamada, Mitsuteru Yokoyama",No tiene argumento,119,Tetsujin niju-hachigo,tt0371310
473,3.5,No tiene datos,Jimmy Nickerson,Sholom Gelt,The warrior is really forbidden.,91,Forbidden Warrior,tt0371675
474,8.2,No tiene datos,Christopher Nolan,Bob Kane,"Tras entrenar con su mentor, Batman comienza su lucha para liberar a Gotham City de la corrupción.",140,Batman Begins,tt0372784
475,4.3,No tiene datos,Sebastian Vigg,Timo Berndt,A crime fighter dressed as a clown has helped out the police. The now retired clown returns when the German gold reserve is robbed by a criminal gang.,104,The Clown: La película,tt0373762
476,4.4,6,Marcos Siega,Brent Goldberg,A young detective goes undercover at an elite private school to destroy an international stolen car ring.,95,Underclassman,tt0373416
477,6.9,No tiene datos,Dzhanik Fayziev,Boris Akunin,The film is based on the second book from the Adventures of Erast Petrovich Fandorin series of novels written by the Russian author Boris Akunin. The film takes place in 1877 during the Russian-Turkish war. Erast Fandorin has just escaped from Turkish prison and is trying to get on the Russian side as soon as possible to give important information about the upcoming a... Leer todo,208,Turetskiy gambit,tt0374298
478,7.9,No tiene datos,Richard Clabaugh,Scott Thomas,"With its high murder rate, the town of Gastonia, N.C., has earned itself the nickname ""Little Chicago."" Cal returns home to Gastonia after college to find his childhood best friend Andre in deep with a local drug dealer.",90,Little Chicago,tt0374826
479,8.3,90,S. Shankar,Gopal Ram,"Ramanujam, que sufre un trastorno de personalidad múltiple, trabaja como abogado de día y como justiciero de noche. Utiliza consejos del ""Garuda Purana"" como herramienta para exponer diversos elementos antisociales.",181,Anniyan,tt0376127
480,5.9,No tiene datos,John Stockwell,Matt Johnson,Un grupo de buceadores se encuentra en serios problemas con un capo de la droga después de descubrir el cargamento ilícito de un avión hundido.,110,Inmersión letal,tt0378109
481,2.8,3,Ross Boyask,"Ross Boyask, Adrian Foiadelli, P.l Hobden","Left For Dead is a revenge thriller set in a city called Hope, where a crimelord called Kincaid rules with an iron fist. Williams, a former hitman for Kincaid is attacked and left for dead when he tries to leave the organisation. He teams up with Kelso, a kickboxer who had his hands smashed by Kincaid, and together, they seek revenge.",105,Left for Dead,tt0378238
482,3.5,No tiene datos,Gavin Wilding,Deborah Brock,"A federal agent, Kate Parker arrives in a small rural town to extradite Claire Scott, a young woman suspected of murdering a government scientist. Kate is prevented from delivering her prisoner as the mysterious John Lawson, a rouge agent, now selling classified information on the black market, wants what Claire has - a deadly biological formula. Claire, unaware that ... Leer todo",No tiene datos,Bajo custodia,tt0377607
483,3.8,No tiene datos,Danny Lerner,Les Weldon,Two former CIA operatives must test the bonds of their childhood friendship when one of them is accused of stealing state secrets and jailed in a foreign prison.,88,Objetivo a Tiro,tt0378854
484,7.8,21,Joss Whedon,Joss Whedon,La tripulación de la nave Serenity intenta evadir a un asesino enviado para recapturar a la telépata River.,119,Serenity,tt0379786
485,4.4,11,James Hunter,James Hunter,"Reggie tries to escape his sordid past only to be pulled back for one more heist. When the heist goes bad, it leaves a reverend dead with Reggie left to sort out what happened.",103,Back in the Day,tt0380201
486,5.3,38,Charley Stadler,"Thomas Geiger, Adam Kreutner, David Mitchell","Traitors, killers and lovers collide in London.",98,Dead Fish,tt0379240
487,4.5,No tiene datos,David van Eyssen,"Louis Morneau, Phillip Badger",A scientist goes to a bank to meet a pretty bank-teller. His time-machine allows him to go 10 minutes back in time and correct his approaches to her. He's shadowed by 2 FBI agents and the bank gets robbed.,89,La estela (Slipstream),tt0381601
488,6.1,No tiene datos,Tim Oliehoek,"Anders Thomas Jensen, Wijo Koek, Jean-Claude Van Rijckeghem","Bennie, a clumsy criminal who's touchy about his weight, teams up with his adoptive father's biological (serial killer) son, his employees who in his absence turned his snack-bar into a quiche bakery, a suicidal manic-depressive woman and a Yougoslavian who keeps blowing things up unintended. They need to get 300000 Euro to get Bennies father a new liver. Complicating... Leer todo",88,Vet hard,tt0382365
489,6.6,No tiene datos,Dominique Deruddere,"Jean Van Hamme, Dominique Deruddere, Hermann Huppen","Screaming, shooting, tears and blood changes the party into a nightmare.",92,Banquete de boda,tt0382572
490,2.7,11,Michael J. Heagle,"Matt Saari, Michael J. Heagle","A spaghetti western in science fiction clothing. Competing female bounty hunters track down the ultimate treasure on a planet wracked with turmoil. A drug named psylenol has hit the streets, stolen from a secret military program and reconditioned to be an over-the-counter psychedelic. When the general populace starts developing telekinetic powers, the corrupt governme... Leer todo",90,Planetfall,tt0382910
491,3.0,4,Uwe Boll,Guinevere Turner,"Año 1723, en la antigua Rumanía. BloodRayne (Kristanna Loken) es una Dhampir, mujer medio humana medio vampiro, que trabaja como agente para la Sociedad Brimstone, sociedad secreta que persigue y destruye las amenazas sobrenaturales. Adaptación cinematográfica del videojuego del mismo nombre.",95,BloodRayne,tt0383222
492,5.1,No tiene datos,Rob Cohen,W.D. Richter,"Profundamente anclados en un programa militar de alto secreto, tres pilotos luchan por controlar un programa de inteligencia artificial antes de que comience la próxima guerra mundial.",121,La amenaza invisible. Stealth,tt0382992
493,5.1,No tiene datos,John Pasquin,Marc Lawrence,Cheryl Frasier y Stan Fields han sido secuestrados. Gracie se embarca en una misión encubierta en Las Vegas para encontrarles.,115,Miss Agente Especial 2: Armada y fabulosa,tt0385307
494,3.7,No tiene datos,Jim Wynorski,"Jim Wynorski, William Langlois, Paul A. Birkett",El avión privado de la hija de un billonario es secuestrado por terroristas y dos hombres intentan retomar el legítimo control de la nave.,88,Aterrizaje forzoso,tt0385622
495,7.2,No tiene datos,Tetsuya Nomura,Kazushige Nojima,Un ex mercenario se ve obligado a salir de su aislamiento cuando tres misteriosos hombres secuestran y lavan el cerebro a los niños de la ciudad afectados por la enfermedad del Geostigma.,101,Final Fantasy VII - Advent Children,tt0385700
496,7.3,60,Dana Brown,Dana Brown,"A documentary on the Baja 1000, an annual off-road race held in Baja, Mexico that attracts hundreds of racers, their souped-up machines, and thousands of fans.",97,Dust to Glory,tt0386423
497,2.4,58,Ric Moxley,"Sean Atkins, Cauri Jaye, Sam Crystal","A band of mercenaries overtake the city's largest museum to steal its most prized possession, ""The Star of Nefertiti."" However, they didn't expect a notorious jewel thief to be there for the same job.",87,The Vault,tt0386846
498,5.9,No tiene datos,Martin Campbell,Roberto Orci,"A pesar de tratar de mantener sus aventuras al mínimo, una amenaza a la estadidad de California hace que el aventurero Don Alejandro de la Vega y su esposa, Elena, pasen a la acción.",129,La leyenda del Zorro,tt0386140
499,5.9,40,Vincent Ward,"Vincent Ward, Toa Fraser, Kely Lyons",An intimate story set during the 1860s in which a young Irish woman Sarah and her family find themselves on both sides of the turbulent wars between British and Maori during the British colonization of New Zealand.,114,River Queen,tt0388377
500,6.3,52,Louis Leterrier,Luc Besson,"El mercenario Frank Martin, especializado en transporte de todo tipo de materiales, aparece esta vez en Miami, Florida, donde se ve implicado en el secuestro del joven hijo de un poderoso oficial estadounidense.",87,Transporter 2,tt0388482
501,5.3,No tiene datos,Michael Worth,Michael Worth,"When Valenitine, a lifelong assassin, tries to leave her old life behind, she enters a world that may be stranger than the one she just left. Searching for the son of a man she has killed she finds the road paved with good intentions can sometimes still have potholes...",101,Killing Cupid,tt0389073
502,5.2,No tiene datos,Hal Hartley,Hal Hartley,A comic drama about a time in the near future when citizens are happy to be property traded on the stock exchange.,84,The Girl from Monday,tt0388973
503,4.8,71,Steve Pasvolsky,Steve Pasvolsky,"Poker, Spasm and Blue Flame, are trying to escape the law, school, parents, their demons and a couple of criminals to realise their burning ambition; to meet world class skating champion, Tony Hawk and compete in his skating competition.",90,Deck Dogz,tt0389911
504,5.3,No tiene datos,David J. Burke,David J. Burke,Un caso de corrupción salpica al departamento de policía de Edison. Un periodista novato se alía con un agente veterano para descubrir la verdad.,99,Ciudad sin ley,tt0389957
505,5.3,29,Young Man Kang,Young Man Kang,"""The Last Eve"" is a film that takes the audience on an emotional adventure through history. In a way never before seen, the story of Eve is shown from front to back. We start in the future and ride all the way back to the loss of all innocence. Our ride through time shows us three greatly contrasting tales that in their own unique ways reveal the dark tragedy at the h... Leer todo",88,The Last Eve,tt0391282
506,7.1,No tiene datos,Rian Johnson,Rian Johnson,Un adolescente solitario se adentra en las profundidades de una red criminal de la escuela secundaria para investigar la desaparición de su ex-novia.,110,Brick,tt0393109
507,5.6,No tiene datos,Adam Shankman,Thomas Lennon,"Tras recuperarse de un rescate fallido, el Navy SEAL Shane Wolfe recibe la misión de proteger a los hermanos Plummer de los enemigos de su padre fallecido, un científico del Gobierno cuyo experimento permanece en la casa.",95,Un canguro superduro,tt0395699
508,4.3,No tiene datos,Jesse V. Johnson,Jesse V. Johnson,"Durante 5 años ""el luchador"" ha estado compitiendo, sin ningún recuerdo sobre su pasado. Ni sabe su nombre y sólo tiene imágenes borrosas del amor hacia una bella mujer de nombre Mariana y a quien lleva marcada en un tatuaje en su pecho.",83,Combate a muerte,tt0396096
509,5.5,17,Lee Daniels,Will Rokos,"When an assassin is diagnosed with terminal cancer, she decides to carry out one final killing, assisted by her lover and stepson, Mikey.",93,Shadowboxer,tt0396857
510,2.9,67,Peter Sullivan,"Max Miller, Kasim Saul","Street fighter Victor Knox (Andre McCoy), just freed from prison, needs money to be re-united with his wife and child. When invited to join an underground fight tournament promising easy cash, he quickly signs up. Under constant surveillance by virtual spectators, the matches becomes increasingly violent; Vic soon finds himself held captive in a game of endless fighti... Leer todo",90,Game Over,tt0397436
511,5.0,No tiene datos,James Seale,Neil Elman,"Every day, millions of people descend into underground parking garages, get into their cars and drive to the safety of their homes. But tonight, five levels down in a deserted corporate parking structure, financial analyst Tom Weaver won't be going home. After finishing a late night business deal, Tom arrives at section E5 of the garage only to discover his car won't ... Leer todo",86,Park-Evil (El parking del diablo),tt0398033
512,6.3,No tiene datos,Jean-François Richet,John Carpenter,Un sargento de policía debe reunir a policías y presos para protegerse en la víspera de Año Nuevo cuando unos policías corruptos rodean la comisaría con la intención de matarlos a todos.,109,Asalto al distrito 13,tt0398712
513,6.8,No tiene datos,Michael Bay,Caspian Tredwell-Owen,"Un hombre que vive en una colonia futurista comienza a cuestionar su existencia cuando su amiga es elegida para ir a la isla, el último lugar no contaminado de la Tierra.",136,La isla,tt0399201
514,4.1,No tiene datos,Kelly Schwarze,Edward Dentzel,"An independent filmmaker, Kevin Sanderson, has his best screenplay stolen by Hollywood uber producer Robert Wynn. Now the film is coming out and Kevin schemes with his old cast and crew to steal the premiere print and get his rightful credit.",105,The Indie Pendant,tt0399186
515,5.4,No tiene datos,Laurits Munch-Petersen,Laurits Munch-Petersen,"Dos hermanos cometen un robo por desesperación. Sin embargo, cuando todo sale mal, deciden robar una ambulancia, pero pronto se dan cuenta de que no están solos.",80,Ambulancen,tt0400156
